n_abu_pool,candidate_name,timeline_type,abu_index,flight_index,t_hr,event
1.000000,after_accel_climb,aircraft,,7.000000,5.675331,aircraft_depart
1.000000,after_accel_climb,aircraft,,7.000000,5.916997,aircraft_arrive
1.000000,after_accel_climb,aircraft,,7.000000,6.200297,aircraft_ground_ops_done
1.000000,after_accel_climb,aircraft,,7.000000,6.621219,aircraft_charge_done
1.000000,after_accel_climb,aircraft,,8.000000,6.621219,aircraft_depart
1.000000,after_accel_climb,aircraft,,8.000000,6.862886,aircraft_arrive
1.000000,after_accel_climb,aircraft,,8.000000,7.146186,aircraft_ground_ops_done
1.000000,after_accel_climb,aircraft,,8.000000,7.567107,aircraft_charge_done
1.000000,after_accel_climb,aircraft,,9.000000,7.567107,aircraft_depart
1.000000,after_accel_climb,aircraft,,9.000000,7.808774,aircraft_arrive
1.000000,after_accel_climb,aircraft,,9.000000,8.092074,aircraft_ground_ops_done
1.000000,after_accel_climb,aircraft,,9.000000,8.512996,aircraft_charge_done
1.000000,after_accel_climb,abu,1.000000,1.000000,0.000000,abu_attach
1.000000,after_accel_climb,abu,1.000000,1.000000,0.065000,abu_detach
1.000000,after_accel_climb,abu,1.000000,1.000000,0.207271,abu_return_done
1.000000,after_accel_climb,abu,1.000000,1.000000,0.207271,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,1.000000,0.504678,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,2.000000,0.945888,abu_attach
1.000000,after_accel_climb,abu,1.000000,2.000000,1.010888,abu_detach
1.000000,after_accel_climb,abu,1.000000,2.000000,1.153159,abu_return_done
1.000000,after_accel_climb,abu,1.000000,2.000000,1.153159,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,2.000000,1.450566,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,3.000000,1.891777,abu_attach
1.000000,after_accel_climb,abu,1.000000,3.000000,1.956777,abu_detach
1.000000,after_accel_climb,abu,1.000000,3.000000,2.099047,abu_return_done
1.000000,after_accel_climb,abu,1.000000,3.000000,2.099047,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,3.000000,2.396455,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,4.000000,2.837665,abu_attach
1.000000,after_accel_climb,abu,1.000000,4.000000,2.902665,abu_detach
1.000000,after_accel_climb,abu,1.000000,4.000000,3.044936,abu_return_done
1.000000,after_accel_climb,abu,1.000000,4.000000,3.044936,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,4.000000,3.342343,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,5.000000,3.783554,abu_attach
1.000000,after_accel_climb,abu,1.000000,5.000000,3.848554,abu_detach
1.000000,after_accel_climb,abu,1.000000,5.000000,3.990824,abu_return_done
1.000000,after_accel_climb,abu,1.000000,5.000000,3.990824,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,5.000000,4.288231,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,6.000000,4.729442,abu_attach
1.000000,after_accel_climb,abu,1.000000,6.000000,4.794442,abu_detach
1.000000,after_accel_climb,abu,1.000000,6.000000,4.936713,abu_return_done
1.000000,after_accel_climb,abu,1.000000,6.000000,4.936713,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,6.000000,5.234120,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,7.000000,5.675331,abu_attach
1.000000,after_accel_climb,abu,1.000000,7.000000,5.740331,abu_detach
1.000000,after_accel_climb,abu,1.000000,7.000000,5.882601,abu_return_done
1.000000,after_accel_climb,abu,1.000000,7.000000,5.882601,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,7.000000,6.180008,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,8.000000,6.621219,abu_attach
1.000000,after_accel_climb,abu,1.000000,8.000000,6.686219,abu_detach
1.000000,after_accel_climb,abu,1.000000,8.000000,6.828490,abu_return_done
1.000000,after_accel_climb,abu,1.000000,8.000000,6.828490,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,8.000000,7.125897,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,9.000000,7.567107,abu_attach
1.000000,after_accel_climb,abu,1.000000,9.000000,7.632107,abu_detach
1.000000,after_accel_climb,abu,1.000000,9.000000,7.774378,abu_return_done
1.000000,after_accel_climb,abu,1.000000,9.000000,7.774378,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,9.000000,8.071785,abu_charge_done
